1013,731,5.95,8.76,27.98,393,1019,8.47,5.39,5.89
1016,1019,3.23,1.18,19.11,1023,901,2.39,3.39,6.61
990,1022,4.03,23.09,31.35,886,1019,2.65,17.52,5.08
1017,1016,8.21,18.08,22.62,594,1021,4.82,2.6,4.83
1021,964,1.68,12.27,0.29,966,1017,4.14,6.47,8.37
1017,1022,1.39,3.33,6.62,1023,682,3.83,4.94,6.79
1020,1018,7.11,16.03,3.22,1023,27,2.57,0.49,2.13
1019,1000,6.34,9.74,2.74,1023,46,0.04,1.29,5.07
1019,1023,5.67,3.35,7.08,832,1021,0.82,4.4,3.23
1018,850,2.51,9.31,7.22,156,1019,2.11,1.53,1.53
1005,797,0.06,0.03,17.29,78,1019,0.16,0.6,0.67
1018,1019,3.95,5.7,5.24,76,1018,2.08,2.02,1.06
152,1021,5.63,4.66,1,58,1018,4.67,4.16,2.29
97,1019,3.81,3.4,6.05,1023,1020,4.5,0.97,14.43
1014,824,7.9,16.89,14.07,948,1011,7.89,6.9,16.08
984,1018,4.59,22.99,17.26,1000,1017,4.55,14.02,5.97
1019,934,0.98,3.83,16.21,1001,1016,8.94,10.4,7.94
409,1020,0.13,4.59,1.4,976,1004,13.22,4.02,5.32
1022,1018,7.14,12.49,27.13,614,1016,12.38,12.45,12.85
1011,1019,9.88,15.78,4.87,997,1006,1.72,0.91,17.96
1008,294,1.62,8.3,3.72,863,1018,14.66,28.38,2.88
710,1022,1.44,0.19,5.84,1011,1021,2.58,11.46,1.93
183,1022,3.11,4.38,0.6,986,1023,3.82,7.16,2.64
320,1022,1.19,1.29,3.99,956,1013,6.34,10.71,7.53
1022,1009,6.01,2.77,4.72,998,1022,12.85,23.17,20.72
1016,771,3.49,5.83,0.67,1002,1023,0.6,12.35,23.43
1016,928,2.33,3.98,0.25,998,1021,10.1,0.39,22.12
1007,1018,12.09,32.1,24.43,898,1014,6.04,1.26,19.73
1006,1023,11.11,53.8,21.46,993,1022,5.95,10.72,13.48
160,1019,7.56,6.73,8.84,932,992,6.41,5.24,6.35
1020,249,5.94,3.96,8.9,1014,1021,4.33,2.69,21.23
1020,1015,1.33,0.64,24.48,1013,1022,0.73,2.48,16.69
1022,1021,8.06,0.47,7.83,969,1017,8.83,4.03,6.16
1012,1018,8.08,2.07,25.71,988,1004,10.88,17.6,25.77
1001,1022,5.1,6.5,21.37,996,1020,9.18,8.2,11.86
1017,1022,1.21,10.2,24.46,980,1022,3.39,5.82,29.01
996,1022,7.88,5.89,3.77,989,1023,8.28,11.31,18.59
1014,1015,1.07,2.13,29.17,987,1021,4.08,5.3,4.72
1006,1023,6.74,7.8,10.02,996,1019,2.96,7.35,34.13
963,1022,8.51,16.55,2.27,942,999,12.47,8.19,4.03
1002,1023,6.11,6.34,5.79,1010,1023,1.04,1.47,0.45
997,1023,10.85,1.22,1,963,1003,1.91,8.83,14.43
1019,1015,1.96,16.69,30.24,992,1017,6.85,0.06,1.78
1023,983,1.55,1.77,3.32,1004,1023,3.11,11.54,14.25
998,1013,8.2,13.94,25.33,1011,1020,1.6,25.28,21.28
1022,862,7.65,2.09,10.09,1003,973,5.57,17.15,9.52
930,1020,7.72,34.19,2.77,977,938,5.07,1.29,5.49
1012,1015,9.77,23.47,24.85,260,1019,5.57,20.2,9.73
969,1022,9.7,81.42,2.95,1009,1020,0.96,2.18,12.06
1014,1020,0.79,7.06,20.96,144,1013,4.9,3.51,10.59
939,1023,8.97,0.3,10.06,58,975,5.98,0.67,1.94
1014,1020,12.53,11.02,5.09,1023,173,4.11,10.71,11.19
1000,1020,6.21,9.29,16,1023,40,1.38,1.69,2.88
1007,1015,5.12,16.94,12.69,993,1014,4.49,0.32,6.93
1023,1019,2.58,17.49,11.86,1013,1018,4.21,37.5,10.32
1007,992,0.52,0.09,22.68,1019,1017,4.9,0.63,22.86
274,1020,10.54,4.72,6.01,952,997,3.77,4.36,10.76
1017,433,2,12.48,0.08,1013,1016,7.79,13.23,17.72
1012,1019,1.01,1.5,3.83,977,1016,3.13,11.39,1.46
898,1013,6.62,69.28,23.92,1015,1022,16.86,62.97,30.11
1020,1016,16.2,2.69,8.46,793,886,14.03,12.87,2.3
791,1021,11.75,2.89,25.4,906,950,1.89,6.58,2.81
940,982,0.27,9.1,5.91,910,956,3.57,1.91,3.36
1012,942,16.96,1.1,7.15,914,959,2.71,4.17,0.96
