1002,1002,1002,1002,1.79,0.41,0.18,0.41,0.18,1.79
1002,1002,1002,1002,0.95,1.44,1.37,1.44,1.37,0.95
1001,1002,1001,1002,1.58,2.17,0.62,2.17,0.62,1.58
1002,1002,1002,1002,1.62,0.88,0.63,0.88,0.63,1.62
1002,1002,1002,1002,1.18,1.27,0.09,1.27,0.09,1.18
1001,1002,1001,1002,0.63,0.01,2.41,0.01,2.41,0.63
1001,1002,1001,1002,0.37,0.31,1.17,0.31,1.17,0.37
1002,1002,1002,1002,0.05,0.07,0.77,0.07,0.77,0.05
1002,1002,1002,1002,0.04,0.02,1.39,0.02,1.39,0.04
1002,1001,1002,1001,0.35,2.19,1.33,2.19,1.33,0.35
1002,1001,1002,1001,0.74,2.44,2.9,2.44,2.9,0.74
1002,1001,1002,1001,1.81,0.99,0.79,0.99,0.79,1.81
1003,1002,1003,1002,2.13,3.9,3.34,3.9,3.34,2.13
1001,1002,1001,1002,0.04,3.16,0.93,3.16,0.93,0.04
1002,1002,1002,1002,1.65,0.13,0.03,0.13,0.03,1.65
1002,1002,1002,1002,0.76,0.83,0.87,0.83,0.87,0.76
1002,1001,1002,1001,1.39,2.07,0.95,2.07,0.95,1.39
1001,1001,1001,1001,1.41,0.44,0.17,0.44,0.17,1.41
1002,1001,1002,1001,0.46,0.52,2.14,0.52,2.14,0.46
1002,1002,1002,1002,0.36,2.54,2.2,2.54,2.2,0.36
1002,1002,1002,1002,2.21,1.46,0.76,1.46,0.76,2.21
1002,1002,1002,1002,0.52,1.32,0.49,1.32,0.49,0.52
1002,1001,1002,1001,0,0.77,1.4,0.77,1.4,0
1002,1002,1002,1002,0.89,0.82,0.38,0.82,0.38,0.89
1002,1002,1002,1002,0.32,0.17,1.74,0.17,1.74,0.32
1002,1002,1002,1002,0.17,0.01,0.73,0.01,0.73,0.17
1002,1002,1002,1002,6.14,7.51,18.51,7.51,18.51,6.14
1002,1002,1002,1002,1.8,2.07,0.85,2.07,0.85,1.8
1002,1002,1002,1002,0.68,1.04,1.71,1.04,1.71,0.68
1002,1002,1002,1002,0.43,0.73,1.68,0.73,1.68,0.43
1002,1002,1002,1002,0.18,1.05,0.86,1.05,0.86,0.18
1002,1002,1002,1002,0.06,0.4,0.94,0.4,0.94,0.06
1002,1001,1002,1001,0.52,0.81,1.22,0.81,1.22,0.52
1002,1000,1002,1000,1.83,2.84,1.49,2.84,1.49,1.83
1002,1001,1002,1001,1.69,1.63,0.02,1.63,0.02,1.69
1002,1001,1002,1001,0.05,0.72,2.54,0.72,2.54,0.05
1001,1002,1001,1002,32.72,26.87,68.57,26.87,68.57,32.72
1001,1002,1001,1002,1.35,2.21,0.29,2.21,0.29,1.35
1001,1001,1001,1001,1.58,0.46,0.54,0.46,0.54,1.58
1002,1002,1002,1002,1.6,1.43,4.24,1.43,4.24,1.6
1002,1003,1002,1003,4.44,5.71,5.01,5.71,5.01,4.44
1002,1001,1002,1001,2.88,4.22,3.18,4.22,3.18,2.88
1002,1004,1002,1004,0.3,3.95,1.54,3.95,1.54,0.3
1001,1003,1001,1003,0.27,2.8,3.26,2.8,3.26,0.27
1001,1003,1001,1003,3,0.55,3.88,0.55,3.88,3
1001,1003,1001,1003,0.49,2.19,0.35,2.19,0.35,0.49
1002,1003,1002,1003,0.8,3.18,0.53,3.18,0.53,0.8
1002,1003,1002,1003,1.29,1.86,0.84,1.86,0.84,1.29
1002,1003,1002,1003,1.71,1.65,1.04,1.65,1.04,1.71
1001,1001,1001,1001,2.15,0.92,1.22,0.92,1.22,2.15
1002,1001,1002,1001,1.34,1.74,1.09,1.74,1.09,1.34
1002,1002,1002,1002,2,0.33,1.08,0.33,1.08,2
1002,1002,1002,1002,1.47,2.94,0.68,2.94,0.68,1.47
1002,1002,1002,1002,3.21,2.03,3.6,2.03,3.6,3.21
1002,1001,1002,1001,2.29,3.6,2.62,3.6,2.62,2.29
1002,1004,1002,1004,0.58,3.04,0.7,3.04,0.7,0.58
1002,1004,1002,1004,0.13,0.52,1.2,0.52,1.2,0.13
1002,1004,1002,1004,1.02,0.41,1.35,0.41,1.35,1.02
1002,1003,1002,1003,1.07,2.2,1.83,2.2,1.83,1.07
1001,1004,1001,1004,0.29,0.39,2.78,0.39,2.78,0.29
1000,1003,1000,1003,2.69,1.6,1.87,1.6,1.87,2.69
1001,1002,1001,1002,1.29,2.67,2.02,2.67,2.02,1.29
1001,1002,1001,1002,0,1.45,2.73,1.45,2.73,0
1002,,1002,,1.84,1.09,0.19,1.09,0.19,1.84
1002,,1002,,2.1,0.1,0.17,0.1,0.17,2.1
1001,,1001,,4.46,7.32,36.83,7.32,36.83,4.46
1002,,1002,,0.28,3.34,1.06,3.34,1.06,0.28
1003,,1003,,2.44,2.28,0.31,2.28,0.31,2.44
1001,,1001,,0.15,1.58,3.1,1.58,3.1,0.15
1004,,1004,,33.23,5.9,3.98,5.9,3.98,33.23
1003,,1003,,7.29,1.39,7.34,1.39,7.34,7.29
1003,,1003,,1.61,0.79,0.42,0.79,0.42,1.61
1003,,1003,,0.01,1.96,0.11,1.96,0.11,0.01
1003,,1003,,1.5,4.52,3.67,4.52,3.67,1.5
1003,,1003,,23.57,15.44,6.78,15.44,6.78,23.57
1003,,1003,,22.24,5.95,7.99,5.95,7.99,22.24
1001,,1001,,13.47,23.07,12.99,23.07,12.99,13.47
1001,,1001,,10.67,0.04,6.19,0.04,6.19,10.67
1002,,1002,,2.02,1.21,2.97,1.21,2.97,2.02
