1010,998,8.97,1.46,10.14,939,1020,13.6,2.62,17.62
1018,1020,6,6.68,5.87,321,809,0.78,7.42,6.52
980,32,2.51,13.03,6.03,160,175,3.6,24.9,4.57
1023,1010,18.95,2.37,18.36,1015,1020,4.04,9.23,13.15
852,1022,1.8,11,10.26,1020,1022,6.45,3.51,5.6
202,1019,2.93,1.97,6.85,997,1015,6.47,7.15,15.28
143,1021,6.36,2.55,4.24,1001,1013,17.16,15.24,14.26
984,1017,8.98,8.34,7.95,365,1019,8.08,13.21,6.99
380,1020,7.23,15.37,6.67,1016,952,2.35,14.02,7.79
814,1023,6.87,0.59,5.72,870,1014,14.16,3.79,19.82
763,1023,1.45,6.47,15.28,1022,800,11.98,1.84,4.34
688,1023,3.46,3.61,8.39,1007,1016,13.29,23.64,0.14
411,1022,2.69,1.41,1.79,337,1011,26.49,21.82,20.77
1017,1006,0.39,1.79,3.9,985,1015,17.49,38.34,36.51
1023,873,1.42,1.07,0.91,990,1019,14.18,30.56,23.59
1023,445,1.49,1.64,0.25,991,922,10.03,29.85,18.04
868,1022,4.74,3.84,6.55,798,1017,9.67,42.98,43.99
960,1020,27.03,6.79,9.1,1013,1023,23.7,18,18.66
1006,1021,8.95,4.45,12.38,518,886,20.9,4.45,6.08
971,1013,7.49,9.18,34.39,924,1014,13.97,34.76,8.53
994,1022,12.11,7.62,13.13,990,1018,22.16,30.92,58.94
1006,988,18.2,1.94,1.92,906,1019,1.64,63.13,66.45
989,1017,14.56,3.18,18.36,853,1018,3.48,3.24,0.56
1012,1019,7.95,7.74,49.33,976,1019,49.56,84.37,59.17
1019,1022,6.1,5.43,2.26,992,1020,19.72,27.55,35.11
991,1018,5.12,13.9,5.12,406,1020,3.38,37.83,20.09
722,1011,1.15,11.73,17.02,983,1017,25.86,25.06,28.25
1021,935,5.89,0.43,4.28,980,1019,6.82,3.39,33.02
762,1016,6.55,1.34,25.46,962,1020,19.36,21.17,22.21
1023,1020,5,4.03,17.94,922,1021,13.44,9.38,26.01
988,1016,1.86,5.01,8.58,990,1017,26.11,20.76,17.33
750,1019,3.24,4.87,21.23,1001,1018,15.29,10.99,16.92
1023,545,6.01,5.28,8.3,980,1022,3.18,4.34,0.07
249,1004,3.38,4.03,1.27,986,1021,19.24,41.44,23.34
1023,993,5.49,5.35,5.92,993,1020,15.58,32.09,13.32
1023,957,7,4.71,4.03,901,1012,26.03,17.37,40.54
877,1019,11.86,5.93,17.29,673,1021,6.16,1.58,28.59
1017,1019,11.73,12.72,20.75,932,1016,1.65,12.64,52.31
1023,336,12.58,11.07,1.83,882,1022,7.21,14.05,12.68
1003,1018,0.17,11.68,7.38,999,1020,1.55,13.75,14.02
820,1017,0.29,2.64,1.78,1007,1009,4.06,0.76,4.03
198,1018,1.6,4.22,0.89,1012,965,3.18,1.04,0.19
986,1018,4.58,3.36,1.19,1013,939,2.84,1.03,1.87
1020,705,2.18,5.7,28.06,1003,1019,9.15,18.29,22.16
705,1019,1.69,0.57,6.55,926,1019,30.21,65.4,65.04
1019,1015,3.79,12.22,23.38,609,1012,7.78,0.8,6.37
1018,1021,2.26,11.31,20.53,1009,1020,10.74,10,38.88
1014,1019,10.32,8.02,7.3,1009,1017,28.88,17.75,5.15
999,1010,8.47,5.11,6.88,983,1016,8.52,31.68,37.46
1012,1022,8.95,3.92,9.83,929,1017,10.64,26.98,12.34
1001,1023,12.03,9.1,6.39,1010,1021,4.25,4.04,16.03
798,1014,5.32,6.79,11.97,944,997,3.2,5.69,4.97
1023,1011,1.81,0.17,2.63,987,1016,6.32,24.27,3.27
272,1012,3.05,4.56,7.1,1008,1020,17.31,15.84,42.61
1023,1003,1.19,1.07,5.02,991,1015,18.59,8.09,19.22
